,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_id
1582,5df33f01-e0ea-4a41-bd4b-af84360c19ae,0.876,0.362,0.569,0.91,0.327,-15.394,0.0345,148.692,0.746,5df33f01-e0ea-4a41-bd4b-af84360c19ae
1583,987a3c22-7a89-4813-8b12-8a3a61585626,0.0591,0.561,0.966,0.505,0.0967,-5.674,0.058,130.103,0.223,987a3c22-7a89-4813-8b12-8a3a61585626
1584,eacc17bc-2bf0-41e5-8a86-e7cdbda7a545,0.908,0.193,0.0161,0.964,0.0898,-26.624,0.049,90.001,0.0333,eacc17bc-2bf0-41e5-8a86-e7cdbda7a545
1585,9654dc76-95e1-45eb-aef7-b460d9acb347,0.527,0.46,0.315,0.00542,0.125,-12.903,0.0347,119.0,0.168,9654dc76-95e1-45eb-aef7-b460d9acb347
1586,dd51a307-458d-48c8-b741-26f992efd0a2,0.278,0.452,0.821,0.876,0.102,-7.837,0.0367,120.004,0.738,dd51a307-458d-48c8-b741-26f992efd0a2
1587,77b6a31b-c13d-4184-afd3-7ab5b23ca5ef,0.512,0.349,0.326,0.00144,0.665,-10.749,0.0286,98.888,0.297,77b6a31b-c13d-4184-afd3-7ab5b23ca5ef
1588,e5939b6c-24bd-4d88-9ddd-0fe9864d28e8,0.831,0.574,0.4,0.00104,0.0956,-8.037,0.0345,90.021,0.541,e5939b6c-24bd-4d88-9ddd-0fe9864d28e8
1589,cd96457b-f4b0-4c7d-99ba-41ad417c7604,0.0485,0.746,0.79,0.0261,0.0534,-4.7,0.0257,107.231,0.891,cd96457b-f4b0-4c7d-99ba-41ad417c7604
1590,d26b205b-b96a-4eec-9470-e73d0a29c34b,0.833,0.515,0.177,9.77e-05,0.194,-13.07,0.0497,129.12,0.415,d26b205b-b96a-4eec-9470-e73d0a29c34b
1591,59d4f071-cab7-4a45-9708-50e260565435,0.951,0.594,0.141,0.0,0.109,-14.458,0.0486,119.637,0.482,59d4f071-cab7-4a45-9708-50e260565435
1592,9c9a8c21-a929-44d2-aefa-a4600a534629,0.0105,0.809,0.814,2.48e-05,0.099,-6.829,0.0338,118.0,0.804,9c9a8c21-a929-44d2-aefa-a4600a534629
1593,9031a770-005f-4dc7-9ffb-950990aa2442,0.00301,0.727,0.64,2.62e-05,0.104,-5.443,0.0284,123.058,0.665,9031a770-005f-4dc7-9ffb-950990aa2442
1594,70314b98-c416-4a6c-85b8-f50007ba34a2,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,0.371,70314b98-c416-4a6c-85b8-f50007ba34a2
1595,04252b7d-6a49-45a3-9c52-ac5bd74e674c,0.00641,0.661,0.748,2.08e-05,0.467,-8.178,0.0689,128.183,0.428,04252b7d-6a49-45a3-9c52-ac5bd74e674c
1596,59c874b3-dc50-46b7-bed7-50df7bd6658e,0.165,0.557,0.918,0.768,0.16,-5.139,0.0621,170.031,0.286,59c874b3-dc50-46b7-bed7-50df7bd6658e
1597,9ac5a615-4d54-4484-b03a-422d6e42a67c,0.429,0.671,0.712,0.0,0.103,-7.815,0.0476,113.805,0.462,9ac5a615-4d54-4484-b03a-422d6e42a67c
1598,a8a5b95f-5820-445f-aa06-e077b1eb7856,0.0143,0.379,0.887,8.58e-06,0.0971,-5.926,0.0984,168.006,0.75,a8a5b95f-5820-445f-aa06-e077b1eb7856
1599,5a31526b-dd96-42a2-9e11-be0bd249377b,0.0342,0.336,0.628,0.00557,0.055,-6.083,0.0398,70.074,0.0376,5a31526b-dd96-42a2-9e11-be0bd249377b
1600,87d6fe2b-b2bf-49d1-8984-b11de62d2710,0.0035,0.525,0.749,0.416,0.103,-4.503,0.0863,103.113,0.113,87d6fe2b-b2bf-49d1-8984-b11de62d2710
1601,783821e4-350f-4633-a086-b759421e5215,5.14e-06,0.419,0.875,0.236,0.076,-5.442,0.192,110.997,0.32,783821e4-350f-4633-a086-b759421e5215
1602,7f5b9fbf-730a-402c-bff6-7d6a58bc35cc,0.64,0.554,0.156,0.000243,0.11,-15.78,0.0322,125.722,0.294,7f5b9fbf-730a-402c-bff6-7d6a58bc35cc
1603,ab93fe74-766b-4402-b7c9-f1ed1da33443,0.75,0.662,0.389,0.0,0.382,-12.356,0.0515,111.248,0.411,ab93fe74-766b-4402-b7c9-f1ed1da33443
1604,1e8e07ec-3fea-49a9-a008-2b7ab0bf3e7c,0.765,0.519,0.108,1.04e-06,0.111,-17.191,0.0406,120.11,0.321,1e8e07ec-3fea-49a9-a008-2b7ab0bf3e7c
1605,f72b3e2e-ccf5-4e8e-8570-1db2a90f92e8,0.00137,0.254,0.921,0.0,0.0702,-6.114,0.0799,175.047,0.235,f72b3e2e-ccf5-4e8e-8570-1db2a90f92e8
1606,86257470-c4aa-4b58-855e-0d9363245b7d,0.784,0.545,0.231,0.000523,0.105,-13.051,0.0376,134.691,0.332,86257470-c4aa-4b58-855e-0d9363245b7d
1607,6e97da6b-76d1-45da-a6a4-8ea2ce76da6f,0.779,0.332,0.223,6.71e-06,0.109,-13.045,0.0376,176.618,0.362,6e97da6b-76d1-45da-a6a4-8ea2ce76da6f
1608,d3f424f7-0fb3-428d-99d0-4f81576d1c40,0.847,0.553,0.0659,0.00236,0.0888,-23.232,0.0705,101.828,0.118,d3f424f7-0fb3-428d-99d0-4f81576d1c40
1609,2bf59830-1689-4ef1-b848-83d135889ac8,0.16,0.719,0.815,0.0,0.0367,-3.546,0.0305,93.126,0.937,2bf59830-1689-4ef1-b848-83d135889ac8
1610,ced58e85-3552-47bd-b92f-5fa85baf9979,0.379,0.78,0.357,0.128,0.0786,-6.909,0.0315,113.973,0.494,ced58e85-3552-47bd-b92f-5fa85baf9979
1611,62cb9e9f-fead-4b2a-910e-afe02bbaca50,0.552,0.693,0.66,3.33e-05,0.422,-8.414,0.0312,154.733,0.757,62cb9e9f-fead-4b2a-910e-afe02bbaca50
1612,22e33c95-e597-44a5-a58c-76d608362352,0.865,0.489,0.149,0.0,0.102,-14.293,0.0488,139.528,0.444,22e33c95-e597-44a5-a58c-76d608362352
1613,060039d6-5053-4a89-8e6e-a86e67c2e446,0.816,0.449,0.136,3.6e-05,0.106,-14.46,0.0418,130.474,0.354,060039d6-5053-4a89-8e6e-a86e67c2e446
1614,4d8ad7d4-3f7f-4e34-8aea-8bf0c25f1606,0.869,0.494,0.151,0.000467,0.074,-16.488,0.0507,76.804,0.328,4d8ad7d4-3f7f-4e34-8aea-8bf0c25f1606
1615,ec6bc3fb-0fdc-40ee-861e-ecce4e2f7a43,0.0197,0.536,0.913,0.000592,0.372,-5.071,0.143,94.039,0.722,ec6bc3fb-0fdc-40ee-861e-ecce4e2f7a43
1616,7e23c844-b518-4b66-b079-27c3b60ff5b5,0.0273,0.438,0.64,0.848,0.0962,-9.067,0.0357,93.782,0.111,7e23c844-b518-4b66-b079-27c3b60ff5b5
1617,1ef43078-fe6e-4cf9-9d4f-d5b85543fd57,0.0679,0.651,0.778,3.61e-06,0.24,-6.172,0.0257,94.532,0.865,1ef43078-fe6e-4cf9-9d4f-d5b85543fd57
1618,08173248-1add-45e8-9cdc-7dad7f52a757,0.0409,0.509,0.827,0.0,0.12,-7.715,0.0782,135.601,0.743,08173248-1add-45e8-9cdc-7dad7f52a757
1619,a0733117-ffd5-446b-9e0f-83784c001211,0.000926,0.158,0.572,0.893,0.144,-6.293,0.0346,79.176,0.347,a0733117-ffd5-446b-9e0f-83784c001211
1620,1237ca71-39be-4e22-abe3-bddbdb56fd54,0.00358,0.377,0.799,0.0337,0.258,-5.825,0.0377,149.967,0.319,1237ca71-39be-4e22-abe3-bddbdb56fd54
1621,83abd63e-3f50-4903-8feb-225635bd6d07,0.000278,0.63,0.845,0.905,0.11,-6.137,0.0292,126.021,0.947,83abd63e-3f50-4903-8feb-225635bd6d07
1622,9f041880-dbd1-423b-9282-7c9dee12ac4c,0.291,0.833,0.497,0.000893,0.0954,-7.876,0.0739,116.98,0.627,9f041880-dbd1-423b-9282-7c9dee12ac4c
1623,bc4120f0-3b73-4ff5-a443-1dc6f074ddba,0.679,0.61,0.363,2.83e-05,0.18,-12.576,0.0322,118.509,0.462,bc4120f0-3b73-4ff5-a443-1dc6f074ddba
1624,fc441e40-fd2f-4ac7-b378-024635290c9e,0.444,0.74,0.831,0.00304,0.0769,-7.321,0.0456,121.034,0.448,fc441e40-fd2f-4ac7-b378-024635290c9e
1625,a547a1eb-3793-429f-a1ee-41c77be1ed76,0.734,0.396,0.252,0.0,0.0756,-13.47,0.0457,127.957,0.35,a547a1eb-3793-429f-a1ee-41c77be1ed76
1626,1655384c-0623-48ce-8679-e22fd5edd4d9,0.612,0.348,0.727,0.694,0.0649,-10.693,0.206,79.55,0.196,1655384c-0623-48ce-8679-e22fd5edd4d9
1627,0baba04e-45c3-4ffd-8e6f-f27a66028422,0.0541,0.616,0.696,0.00302,0.103,-8.018,0.0257,168.025,0.76,0baba04e-45c3-4ffd-8e6f-f27a66028422
1628,0e75cf9f-5dff-4930-9529-30278f0ba45e,0.0299,0.705,0.813,0.00123,0.033,-7.334,0.0317,112.003,0.862,0e75cf9f-5dff-4930-9529-30278f0ba45e
1629,556992ba-d2da-4b3d-b081-89dc47c1a9ec,0.0621,0.439,0.588,0.599,0.0771,-10.498,0.0382,115.854,0.0636,556992ba-d2da-4b3d-b081-89dc47c1a9ec
1630,b4a194d9-9177-4b8a-bedf-ee3b8a68c72e,0.872,0.584,0.594,0.544,0.104,-11.874,0.028,106.209,0.426,b4a194d9-9177-4b8a-bedf-ee3b8a68c72e
1631,a8fa2a52-f1b0-494f-881b-49d52852ca36,0.00485,0.495,0.67,0.588,0.085,-7.581,0.36,153.532,0.519,a8fa2a52-f1b0-494f-881b-49d52852ca36
1632,06179f81-b320-4be9-aab1-16a6823cb4b0,0.0948,0.798,0.922,0.000274,0.0698,-3.382,0.0364,96.4,0.805,06179f81-b320-4be9-aab1-16a6823cb4b0
1633,64c68501-6861-43c0-8bd6-73eca3e7c816,0.0071,0.751,0.596,0.589,0.103,-4.594,0.0301,93.213,0.57,64c68501-6861-43c0-8bd6-73eca3e7c816
1634,e922e97f-3345-4ad7-adff-85018031ee3f,0.121,0.556,0.786,0.00521,0.181,-7.37,0.04,169.209,0.497,e922e97f-3345-4ad7-adff-85018031ee3f
1635,9264db95-6eec-496a-afb9-88642f2a4458,0.0253,0.663,0.694,0.0,0.0698,-8.627,0.171,167.953,0.525,9264db95-6eec-496a-afb9-88642f2a4458
1636,58c32c3f-5f2a-492d-9c49-f2e07d06de30,0.247,0.579,0.586,0.134,0.0968,-9.318,0.174,81.75,0.42,58c32c3f-5f2a-492d-9c49-f2e07d06de30
1637,b6af3440-eb6d-4000-9fa3-02a5d5774bd6,0.0607,0.699,0.554,0.818,0.13,-10.546,0.108,164.847,0.573,b6af3440-eb6d-4000-9fa3-02a5d5774bd6
1638,d31ff3b9-28a7-4a12-88c5-0044e17df536,0.0748,0.754,0.825,7.18e-05,0.169,-6.498,0.237,171.953,0.612,d31ff3b9-28a7-4a12-88c5-0044e17df536
1639,a175105f-40ed-4b4d-ae4f-8bd336ac6ca4,0.177,0.815,0.72,7.31e-06,0.16,-7.311,0.0536,89.914,0.946,a175105f-40ed-4b4d-ae4f-8bd336ac6ca4
1640,e2a83f27-c6b0-47d0-927b-87dce94cd298,0.191,0.638,0.62,0.411,0.0945,-6.681,0.0366,143.714,0.353,e2a83f27-c6b0-47d0-927b-87dce94cd298
1641,9372277b-0df9-4952-846e-9342a355ff3c,0.051,0.607,0.877,0.278,0.346,-6.213,0.0629,131.227,0.228,9372277b-0df9-4952-846e-9342a355ff3c
1642,2f639596-80cd-487b-b1ee-4d55537c43d6,0.00797,0.546,0.703,0.000327,0.175,-3.139,0.123,129.868,0.196,2f639596-80cd-487b-b1ee-4d55537c43d6
1643,b1cfbf88-28b8-453f-a3ac-5c70b96f53b1,0.194,0.673,0.897,0.0,0.299,-3.986,0.0512,102.045,0.892,b1cfbf88-28b8-453f-a3ac-5c70b96f53b1
1644,ba40665d-36e3-489f-944d-9fe7660bc7d8,0.872,0.38,0.246,0.905,0.084,-13.955,0.0329,133.805,0.0573,ba40665d-36e3-489f-944d-9fe7660bc7d8
1645,2ad43cc5-3db6-49e8-97cf-0abfb5a17bc0,0.0134,0.433,0.857,0.699,0.368,-8.683,0.0448,180.509,0.678,2ad43cc5-3db6-49e8-97cf-0abfb5a17bc0
1646,8d87079f-b536-4bad-b682-0d879ae74628,0.000368,0.31,0.825,0.0503,0.229,-8.555,0.0919,169.947,0.0906,8d87079f-b536-4bad-b682-0d879ae74628
1647,37bdcaf0-a575-4419-9932-091954b7c004,0.0875,0.516,0.692,0.0093,0.09,-4.842,0.0279,83.571,0.181,37bdcaf0-a575-4419-9932-091954b7c004
1648,3f44de6e-5eb0-4985-a83b-f12e23e034ae,0.779,0.668,0.532,0.782,0.196,-7.371,0.0375,90.06,0.34,3f44de6e-5eb0-4985-a83b-f12e23e034ae
1649,8bb30466-3069-49b5-9f4a-074bc50fe92d,0.000108,0.528,0.7,0.654,0.146,-7.571,0.0267,100.001,0.156,8bb30466-3069-49b5-9f4a-074bc50fe92d
1650,3df32148-fd23-44b5-a7e2-ccde47fb982b,0.00284,0.284,0.728,0.515,0.334,-10.868,0.0541,109.73,0.282,3df32148-fd23-44b5-a7e2-ccde47fb982b
1651,dd5feb88-39c4-4005-ba3f-3bb7e76b3595,0.913,0.524,0.533,0.00138,0.107,-7.088,0.0322,159.881,0.635,dd5feb88-39c4-4005-ba3f-3bb7e76b3595
1652,4f088bab-a794-4a55-b84e-246acfc0c743,0.19,0.657,0.535,0.000292,0.113,-7.825,0.0258,94.945,0.0771,4f088bab-a794-4a55-b84e-246acfc0c743
1653,768951c5-fa7f-402e-8dde-97fc889e815f,0.972,0.0673,0.114,0.961,0.136,-16.828,0.041,66.182,0.0363,768951c5-fa7f-402e-8dde-97fc889e815f
1654,4da15308-397f-4643-aa96-f89f830207fa,0.00963,0.639,0.903,7.06e-05,0.174,-5.013,0.0371,135.938,0.96,4da15308-397f-4643-aa96-f89f830207fa
1655,62634122-5def-4d47-b12c-6b1c5a99ffa2,0.947,0.549,0.24,0.0,0.106,-7.778,0.0338,119.58,0.167,62634122-5def-4d47-b12c-6b1c5a99ffa2
1656,7ced9fe4-500d-4047-8501-43d79a89d00f,0.0697,0.71,0.698,0.0,0.478,-5.797,0.0332,104.007,0.852,7ced9fe4-500d-4047-8501-43d79a89d00f
1657,dd84beb4-a7ec-42f4-ade5-8051a1e538c9,0.00708,0.305,0.613,0.00245,0.121,-4.652,0.047,183.992,0.547,dd84beb4-a7ec-42f4-ade5-8051a1e538c9
1658,61c7b9ce-f04f-4084-ba9b-3fe8e984e07c,0.147,0.293,0.575,0.603,0.111,-11.224,0.0551,90.001,0.0464,61c7b9ce-f04f-4084-ba9b-3fe8e984e07c
1659,6abbb4f8-2621-4825-a80c-ead56bdcbd75,0.00224,0.741,0.657,0.00756,0.0825,-9.589,0.0374,94.211,0.25,6abbb4f8-2621-4825-a80c-ead56bdcbd75
1660,df6f6086-2341-4c8b-8f34-3aa2b2c4becf,0.0961,0.523,0.477,0.000106,0.101,-9.076,0.0254,76.973,0.249,df6f6086-2341-4c8b-8f34-3aa2b2c4becf
1661,1fb6be12-1b98-4477-8f43-dca925637357,0.0407,0.646,0.964,3.65e-06,0.293,-3.177,0.0369,95.479,0.747,1fb6be12-1b98-4477-8f43-dca925637357
1662,561dde3d-a457-446c-a2fb-e13996bdab4d,0.116,0.265,0.545,0.916,0.121,-10.637,0.0413,79.996,0.0587,561dde3d-a457-446c-a2fb-e13996bdab4d
1663,14a11a2b-b92a-4158-8142-91187cc2162f,0.0131,0.623,0.904,0.0,0.333,-2.34,0.0941,95.007,0.555,14a11a2b-b92a-4158-8142-91187cc2162f
1664,a6457e34-8be1-4bcf-a465-b745e0f564de,0.0109,0.34,0.544,0.901,0.042,-9.185,0.0358,127.019,0.249,a6457e34-8be1-4bcf-a465-b745e0f564de
1665,d67c0633-007a-43d9-9028-ca37cdec8b6f,0.673,0.448,0.29,0.822,0.491,-11.963,0.0874,92.836,0.128,d67c0633-007a-43d9-9028-ca37cdec8b6f
1666,2afc131f-798b-4185-9d91-ff6c035f02a3,0.000105,0.498,0.771,0.96,0.0928,-7.137,0.0309,98.76,0.249,2afc131f-798b-4185-9d91-ff6c035f02a3
1667,4ffa9e8b-1266-400c-9a0b-648e59f9f127,0.576,0.526,0.424,0.813,0.091,-6.518,0.0316,75.969,0.248,4ffa9e8b-1266-400c-9a0b-648e59f9f127
1668,847dbed8-3eee-445c-834d-6af4a6586e27,0.872,0.644,0.435,0.881,0.106,-15.163,0.0319,124.969,0.131,847dbed8-3eee-445c-834d-6af4a6586e27
1669,43587678-1611-4113-b32f-3c993f512654,0.264,0.531,0.879,0.0,0.347,-3.943,0.0769,92.537,0.863,43587678-1611-4113-b32f-3c993f512654
1670,5fecfafa-1285-497a-913d-cb6001a17b85,0.000218,0.448,0.722,0.0,0.165,-4.712,0.0357,169.973,0.368,5fecfafa-1285-497a-913d-cb6001a17b85
1671,f830b173-3e04-4cb8-805e-de39ae69c946,0.652,0.515,0.452,2.73e-05,0.178,-8.5,0.0273,114.873,0.0724,f830b173-3e04-4cb8-805e-de39ae69c946
1672,e3d45b5a-3c4a-4e3e-a41d-cd2b88badee5,0.365,0.582,0.381,0.0,0.135,-10.029,0.0269,136.016,0.451,e3d45b5a-3c4a-4e3e-a41d-cd2b88badee5
1673,71eece21-3aae-4c7f-bfff-e665dab7c0f9,0.549,0.103,0.384,0.897,0.111,-16.401,0.0556,79.262,0.0747,71eece21-3aae-4c7f-bfff-e665dab7c0f9
1674,006d46d8-92a9-4151-becd-b6944729c8bc,0.665,0.451,0.405,0.0077,0.0972,-7.064,0.0269,90.98,0.225,006d46d8-92a9-4151-becd-b6944729c8bc
1675,a98cc35e-e244-4fe8-abb3-fc95e6fbd28e,0.0128,0.527,0.846,0.00196,0.339,-5.971,0.0371,89.87,0.458,a98cc35e-e244-4fe8-abb3-fc95e6fbd28e
1676,a6f3d3e2-b0e5-4135-9d24-93fc9afef3ca,0.00618,0.563,0.852,8.32e-06,0.0882,-4.487,0.0691,102.761,0.48,a6f3d3e2-b0e5-4135-9d24-93fc9afef3ca
1677,e1767d03-aa92-4f6a-a51b-d58b62d6dc49,0.903,0.485,0.228,0.175,0.129,-13.386,0.0281,138.05,0.114,e1767d03-aa92-4f6a-a51b-d58b62d6dc49
1678,fbecea07-1d96-4300-8d98-eaef29481fae,0.00193,0.602,0.902,0.0745,0.0726,-4.094,0.0959,103.812,0.579,fbecea07-1d96-4300-8d98-eaef29481fae
1679,edca5830-d167-4df9-9a11-3d8ffad9c6ff,0.000272,0.396,0.898,0.000708,0.287,-5.428,0.0544,164.727,0.352,edca5830-d167-4df9-9a11-3d8ffad9c6ff
1680,b06989b3-65a5-408f-8d50-73a39d3f5336,5.33e-05,0.49,0.891,0.758,0.3,-4.375,0.047,127.924,0.0925,b06989b3-65a5-408f-8d50-73a39d3f5336
1681,3d607bcd-8490-4c68-bf0a-4355fefc3188,0.0155,0.327,0.663,0.0,0.697,-7.449,0.0361,159.909,0.267,3d607bcd-8490-4c68-bf0a-4355fefc3188
1682,3f435f08-ead4-4092-821d-8d370a96b63d,0.00033,0.488,0.766,0.945,0.0542,-9.551,0.0331,124.996,0.192,3f435f08-ead4-4092-821d-8d370a96b63d
1683,d2d5e101-9c67-410f-b6da-6f5f351fa9a6,0.00617,0.185,0.467,0.943,0.107,-9.256,0.027,170.326,0.0933,d2d5e101-9c67-410f-b6da-6f5f351fa9a6
1684,4ee4e293-7af7-4be7-8446-124de86a451c,0.843,0.373,0.256,0.913,0.105,-13.078,0.0318,87.906,0.064,4ee4e293-7af7-4be7-8446-124de86a451c
1685,cba9fe1f-6434-42b1-87ab-f4e0539a14bb,0.00629,0.387,0.449,0.85,0.0804,-8.941,0.0271,95.585,0.132,cba9fe1f-6434-42b1-87ab-f4e0539a14bb
1686,5256df68-e932-4323-915f-433b8850d41c,0.000139,0.449,0.771,0.888,0.115,-8.284,0.0421,124.007,0.0732,5256df68-e932-4323-915f-433b8850d41c
1687,d4a46944-a662-4ef6-9fac-df65a75f7236,7.51e-05,0.319,0.888,0.861,0.215,-9.048,0.0348,180.008,0.467,d4a46944-a662-4ef6-9fac-df65a75f7236
1688,54032896-cdac-4646-a221-ebf77feda343,0.946,0.339,0.159,0.854,0.154,-16.664,0.0387,126.796,0.0408,54032896-cdac-4646-a221-ebf77feda343
1689,aafb5022-f101-4291-b43b-f8b5a1ec3819,0.000431,0.585,0.61,0.881,0.103,-8.208,0.0362,114.986,0.253,aafb5022-f101-4291-b43b-f8b5a1ec3819
1690,29a9fa52-e514-406c-8068-23677b5722cb,0.0015,0.759,0.769,0.638,0.108,-6.156,0.0785,123.0,0.604,29a9fa52-e514-406c-8068-23677b5722cb
1691,99783d77-ffc8-4e61-8d73-952baf874bae,0.0277,0.565,0.503,0.178,0.123,-8.738,0.0255,181.017,0.806,99783d77-ffc8-4e61-8d73-952baf874bae
1692,f560b411-881b-4c1a-885a-d77ce35daba2,0.11,0.587,0.523,0.765,0.107,-9.947,0.0288,95.004,0.0457,f560b411-881b-4c1a-885a-d77ce35daba2
1693,b14099a5-8bcf-4a22-ae13-19566a7925cc,0.0107,0.747,0.68,0.803,0.0964,-6.187,0.0346,93.804,0.594,b14099a5-8bcf-4a22-ae13-19566a7925cc
1694,18386e05-cebd-43f5-aa8e-ec3060a5c567,0.0809,0.505,0.622,0.000789,0.212,-8.372,0.0321,86.006,0.194,18386e05-cebd-43f5-aa8e-ec3060a5c567
1695,e1e398d6-3d0a-4c08-b828-194f2095cd63,0.00332,0.795,0.696,0.863,0.328,-5.829,0.0698,111.214,0.928,e1e398d6-3d0a-4c08-b828-194f2095cd63
1696,fe9669c0-b83b-48af-a79a-713e43444af0,0.0666,0.437,0.76,5.31e-06,0.0773,-7.437,0.0482,169.996,0.377,fe9669c0-b83b-48af-a79a-713e43444af0
1697,cebb2f36-b4d1-433f-9862-d7c983310a10,0.0239,0.406,0.95,0.931,0.123,-5.031,0.0312,174.035,0.218,cebb2f36-b4d1-433f-9862-d7c983310a10
1698,07fe5139-84e4-460f-b6dd-ccad18a15840,0.0437,0.769,0.613,0.00286,0.0508,-6.059,0.205,81.96,0.502,07fe5139-84e4-460f-b6dd-ccad18a15840
1699,e7b9b922-2759-44d1-a585-e35c99b86c83,0.0259,0.619,0.825,0.0347,0.0646,-4.871,0.0293,99.871,0.43,e7b9b922-2759-44d1-a585-e35c99b86c83
1700,bebb3fc7-38f1-42fc-9e44-8894b39a6a52,0.00226,0.558,0.752,4.46e-05,0.0671,-6.819,0.0279,93.854,0.4,bebb3fc7-38f1-42fc-9e44-8894b39a6a52
1701,a91083d7-64ba-46d8-8075-ecda4879905d,0.0505,0.761,0.562,0.45,0.112,-8.872,0.0606,105.031,0.808,a91083d7-64ba-46d8-8075-ecda4879905d
1702,f4694f27-9a26-4f63-af3e-93a38b45c9a7,0.602,0.775,0.601,0.0328,0.0816,-7.197,0.0251,94.994,0.736,f4694f27-9a26-4f63-af3e-93a38b45c9a7
1703,ccb94d2b-0ad4-40c2-8688-d83a52838cc0,0.47,0.554,0.439,0.334,0.51,-10.367,0.0304,109.934,0.0756,ccb94d2b-0ad4-40c2-8688-d83a52838cc0
1704,ad4217ab-572f-4b01-818a-ceb514706c99,0.797,0.609,0.456,0.000209,0.0801,-8.222,0.0284,109.982,0.327,ad4217ab-572f-4b01-818a-ceb514706c99
1705,9127d42a-5254-40e4-913e-08fef8384494,0.0982,0.654,0.506,0.857,0.34,-12.891,0.0448,116.984,0.048,9127d42a-5254-40e4-913e-08fef8384494
1706,24b17b51-bbf1-44a8-a7e3-c45ffb99627f,0.59,0.646,0.477,0.928,0.0835,-13.798,0.0385,110.001,0.157,24b17b51-bbf1-44a8-a7e3-c45ffb99627f
1707,97861f0d-2579-4007-9476-870de375feb2,0.517,0.596,0.336,0.872,0.103,-12.699,0.0307,100.038,0.343,97861f0d-2579-4007-9476-870de375feb2
1708,82a344bb-55f1-411c-92b7-d1e18096b230,0.0865,0.684,0.392,0.404,0.0965,-10.807,0.0297,100.023,0.56,82a344bb-55f1-411c-92b7-d1e18096b230
1709,a83e4e1b-3f20-4f28-900c-0fab785bcb2e,0.134,0.744,0.775,0.000249,0.137,-4.786,0.0597,105.116,0.487,a83e4e1b-3f20-4f28-900c-0fab785bcb2e
1710,5b4b605a-7513-43c2-babb-0508f0685ffb,0.693,0.71,0.656,0.757,0.0965,-10.408,0.0341,123.962,0.454,5b4b605a-7513-43c2-babb-0508f0685ffb
1711,710a2d6a-8a91-4914-9b4a-810fee0d8d38,0.986,0.647,0.0668,0.921,0.116,-21.922,0.0412,115.01,0.117,710a2d6a-8a91-4914-9b4a-810fee0d8d38
1712,3e5d051c-b57c-446d-91f8-e410fed236e5,0.0475,0.564,0.521,0.0285,0.139,-9.752,0.0329,124.983,0.0464,3e5d051c-b57c-446d-91f8-e410fed236e5
1713,320d43d1-b35e-44f1-94d5-070143aac0c8,0.95,0.423,0.357,0.879,0.376,-15.447,0.0359,80.287,0.259,320d43d1-b35e-44f1-94d5-070143aac0c8
1714,b32023cd-e181-4469-823c-662fda55c5cd,0.00455,0.327,0.767,1.61e-05,0.0974,-4.689,0.032,182.133,0.2,b32023cd-e181-4469-823c-662fda55c5cd
1715,7adaec6c-8c48-454d-aaeb-28e30635e88f,0.101,0.745,0.808,0.526,0.118,-6.055,0.0442,103.011,0.935,7adaec6c-8c48-454d-aaeb-28e30635e88f
1716,7f264f38-6efa-4529-aee4-39dc40bb08fc,0.0081,0.44,0.798,0.957,0.426,-10.011,0.0431,174.095,0.152,7f264f38-6efa-4529-aee4-39dc40bb08fc
1717,cad304c4-61f9-438f-a1c2-91ff5e481b77,0.223,0.793,0.578,0.926,0.293,-8.747,0.0428,125.021,0.803,cad304c4-61f9-438f-a1c2-91ff5e481b77
1718,37522ea2-ef00-4bb5-9be9-10e945ce184d,0.0219,0.821,0.9,0.759,0.036,-6.962,0.0661,127.981,0.578,37522ea2-ef00-4bb5-9be9-10e945ce184d
1719,ab46579d-a808-49a3-9022-8cb6204d44ef,0.18,0.583,0.47,0.207,0.142,-7.766,0.0648,149.844,0.42,ab46579d-a808-49a3-9022-8cb6204d44ef
1720,830a1634-f953-472a-97a7-ab0714f4fe33,0.224,0.652,0.72,1e-06,0.339,-3.754,0.034,116.983,0.392,830a1634-f953-472a-97a7-ab0714f4fe33
1721,42b0e9fb-7ec0-481f-86cb-c82785443723,0.0882,0.902,0.692,0.823,0.0884,-7.057,0.0714,125.023,0.461,42b0e9fb-7ec0-481f-86cb-c82785443723
1722,57af1984-f862-43b5-92a0-11d2b1fb783b,0.026,0.852,0.683,0.00104,0.246,-6.337,0.0404,123.004,0.61,57af1984-f862-43b5-92a0-11d2b1fb783b
1723,a27e1e00-97c9-4ce2-a993-52ceed2eb3b9,0.0565,0.636,0.47,0.837,0.132,-9.803,0.0267,77.987,0.165,a27e1e00-97c9-4ce2-a993-52ceed2eb3b9
1724,8ab2ad4f-fea8-4b52-98fb-6fdbefd9fa06,0.127,0.785,0.62,4.81e-05,0.0577,-8.787,0.0455,110.016,0.663,8ab2ad4f-fea8-4b52-98fb-6fdbefd9fa06
1725,71d57edd-2030-4d0a-9473-8098440ae932,0.816,0.412,0.461,0.000719,0.11,-8.933,0.0431,73.344,0.666,71d57edd-2030-4d0a-9473-8098440ae932
1726,5c75bce7-f5bf-431d-b256-88fb11b7e28d,0.26,0.85,0.669,0.274,0.103,-5.46,0.047,112.966,0.914,5c75bce7-f5bf-431d-b256-88fb11b7e28d
