,api_id,track_title,artists,duration_ms,isrc,ean,upc,href,available_countries,popularity
1455,1b42d3c1-d28d-498e-94ea-10430a274ec1,Altes Fieber,"[{'id': '29bdb4be-d8ef-45b1-86bb-ce14cc2fb75b', 'name': 'Die Toten Hosen', 'href': 'https://open.spotify.com/artist/2F8GvYuY0lfZNYu45dY6gJ'}]",210733,DEF241230008,,,https://open.spotify.com/track/1qPea3SGgcs2ODFweqK7hP,"AR,AU,AT,BE,BO,BR,BG,CA,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,US,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",54
1456,fe736989-9d4e-4bf0-9770-dd2d6fca07ad,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster","[{'id': '86c2386c-2539-48cc-aac9-1f6d5bf7820b', 'name': 'The Smiths', 'href': 'https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8'}]",112706,GBCRL1100072,,,https://open.spotify.com/track/6BrMEbPSSj55nQhkgf6DnE,"AR,AU,AT,BE,BO,BR,BG,CA,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,US,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,PR,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",75
1457,8b4b3580-bafa-497f-afc4-0e2f7b8f071c,I Write Sins Not Tragedies,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",185586,US56V0507710,,,https://open.spotify.com/track/5cY8y2XgOfkAh4kSWLFKkz,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",68
1458,749359f0-e1bb-4404-9bd5-58597ef25d72,Introduction,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",36973,US56V0507701,,,https://open.spotify.com/track/4b7gGloX3RJHBlqQVK78fC,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",37
1459,d2c8e1ab-34ed-4065-8c33-f64236409f57,The Only Difference Between Martyrdom and Suicide Is Press Coverage,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",177519,US56V0507702,,,https://open.spotify.com/track/4E89wfYbGzoNolObrFhoG4,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",50
1460,3e106ea2-3b28-4638-a43e-73e752e5feda,London Beckoned Songs About Money Written by Machines,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",203613,US56V0507703,,,https://open.spotify.com/track/5Tpo1UIFouVNIcEDpkxTSj,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",46
1461,dd14681c-4ae0-4b96-b790-85668383f56d,Time to Dance,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",202026,US56V0507706,,,https://open.spotify.com/track/1Cqhp6H0BlD8j2770dHGEc,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",47
1462,f2207bea-feab-4a2c-b6c5-2d57f98e8727,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",200226,US56V0507707,,,https://open.spotify.com/track/0MSC5BYWcNhcBNNYORXZyj,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",59
1463,ae0abdc8-8269-4ab3-9e6b-a14d13e5abd7,Intermission,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",155506,US56V0507708,,,https://open.spotify.com/track/4HrU7KlBRwC5IWOX8EYF1k,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",37
1464,559cdad1-656d-4f39-a055-f070393666a8,But It's Better If You Do,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",205752,US56V0507709,,,https://open.spotify.com/track/6cZSRZJfYKvNzUo8ZNUy81,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",53
1465,e00a45d4-f4ba-4a91-bbab-241655ca5644,I Constantly Thank God for Esteban,"[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",210253,US56V0507711,,,https://open.spotify.com/track/4eYKxZTC1YYyGiSTHZne7m,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",44
1466,535f2b88-503d-4edf-be1a-f239bfa77430,"Build God, Then We'll Talk","[{'id': 'ffe63664-1421-4c22-ba3a-3a49e0d4212b', 'name': 'Panic! At The Disco', 'href': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}]",220720,US56V0507713,,,https://open.spotify.com/track/6uY9kK6gdGDCeT5sklQG7u,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",52
1467,fadc9eff-ec78-4f97-93d6-3bf7f845c841,Black Is Black,"[{'id': '5c28ce51-8f35-4309-a541-7c2eb8981a5c', 'name': 'Los Bravos', 'href': 'https://open.spotify.com/artist/7ewJCECkpkh56w0Y4VWzSY'}]",176600,ES5029300024,,,https://open.spotify.com/track/6lazLV13sV8VNGJTjL4Zeu,"AR,AU,AT,BE,BO,BR,BG,CA,CL,CO,CR,CY,CZ,DK,DO,DE,EC,EE,SV,FI,FR,GR,GT,HN,HK,HU,IS,IE,IT,LV,LT,LU,MY,MT,MX,NL,NZ,NI,NO,PA,PY,PE,PH,PL,PT,SG,SK,ES,SE,CH,TW,TR,UY,US,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,PR,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",50
1468,3cf3c872-ab05-4240-89cb-829174925bcb,Cirice,"[{'id': '702be502-b156-4e92-989a-64a1a9ce1f60', 'name': 'Ghost', 'href': 'https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D'}]",362093,SEUM71500656,,,https://open.spotify.com/track/4pLyx7CeNx3MgaSddwvn48,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DO,DE,EC,EE,SV,FR,GR,GT,HN,HK,HU,IE,IT,LV,LT,LU,MY,MT,NL,NZ,NI,PA,PY,PE,PH,PL,PT,SG,SK,ES,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",39
1469,927223a8-a2fd-4023-9e3b-d1cd4fb68c55,Spirit,"[{'id': '702be502-b156-4e92-989a-64a1a9ce1f60', 'name': 'Ghost', 'href': 'https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D'}]",315360,SEUM71500673,,,https://open.spotify.com/track/49c3XYYNNAiXrvv19F88I4,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DO,DE,EC,EE,SV,FR,GR,GT,HN,HK,HU,IE,IT,LV,LT,LU,MY,MT,NL,NZ,NI,PA,PY,PE,PH,PL,PT,SG,SK,ES,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",33
1470,24da14b6-9335-4353-b8b0-7714db5f249a,From The Pinnacle To The Pit,"[{'id': '702be502-b156-4e92-989a-64a1a9ce1f60', 'name': 'Ghost', 'href': 'https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D'}]",242640,SEUM71500674,,,https://open.spotify.com/track/6b6XLMPcZu69XFW2OINEwY,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DO,DE,EC,EE,SV,FR,GR,GT,HN,HK,HU,IE,IT,LV,LT,LU,MY,MT,NL,NZ,NI,PA,PY,PE,PH,PL,PT,SG,SK,ES,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",36
1471,36a9069f-c7cf-42eb-b1b4-efc27ecef366,Spöksonat,"[{'id': '702be502-b156-4e92-989a-64a1a9ce1f60', 'name': 'Ghost', 'href': 'https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D'}]",56306,SEUM71500675,,,https://open.spotify.com/track/5yLxJlzVcyXXFhljuklZx6,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DO,DE,EC,EE,SV,FR,GR,GT,HN,HK,HU,IE,IT,LV,LT,LU,MY,MT,NL,NZ,NI,PA,PY,PE,PH,PL,PT,SG,SK,ES,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",30
1472,75e4fcb9-5a3c-49da-8da1-b3c4b68874da,He Is,"[{'id': '702be502-b156-4e92-989a-64a1a9ce1f60', 'name': 'Ghost', 'href': 'https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D'}]",253173,SEUM71500676,,,https://open.spotify.com/track/0kFlrVCURmdI28SncSXDI3,"AR,AU,AT,BE,BO,BR,BG,CL,CO,CR,CY,CZ,DO,DE,EC,EE,SV,FR,GR,GT,HN,HK,HU,IE,IT,LV,LT,LU,MY,MT,NL,NZ,NI,PA,PY,PE,PH,PL,PT,SG,SK,ES,CH,TW,TR,UY,GB,AD,LI,MC,ID,JP,TH,VN,RO,IL,ZA,SA,AE,BH,QA,OM,KW,EG,MA,DZ,TN,LB,JO,PS,IN,BY,KZ,MD,UA,AL,BA,HR,ME,MK,RS,SI,KR,BD,PK,LK,GH,KE,NG,TZ,UG,AG,AM,BS,BB,BZ,BT,BW,BF,CV,CW,DM,FJ,GM,GE,GD,GW,GY,HT,JM,KI,LS,LR,MW,MV,ML,MH,FM,NA,NR,NE,PW,PG,WS,SM,ST,SN,SC,SL,SB,KN,LC,VC,SR,TL,TO,TT,TV,VU,AZ,BN,BI,KH,CM,TD,KM,GQ,SZ,GA,GN,KG,LA,MO,MR,MN,NP,RW,TG,UZ,ZW,BJ,MG,MU,MZ,AO,CI,DJ,ZM,CD,CG,IQ,LY,TJ,VE,ET,XK",38
